Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation
Czechia,2020-03-14,995,Belarus,99.83,27,9449321
Czechia,2020-03-14,995,Belgium,238.52,689,11589616
Czechia,2020-03-14,995,Croatia,6.03,38,4105268
Czechia,2020-03-14,995,Czechia,50.91999999999999,189,10708982
Czechia,2020-03-14,995,Denmark,238.52,827,5792203
Czechia,2020-03-14,995,Finland,128.64,225,5540718
Czechia,2020-03-14,995,France,544.71,4469,65273512
Czechia,2020-03-14,995,Germany,65.66,4585,83783945
Czechia,2020-03-14,995,Hungary,171.52,30,9660350
Czechia,2020-03-14,995,Ireland,219.76,129,4937796
Czechia,2020-03-14,995,Italy,100.5,21157,60461828
Czechia,2020-03-14,995,Latvia,119.26,26,1886202
Czechia,2020-03-14,995,Lithuania,165.49,8,2722291
Czechia,2020-03-14,995,Malta,100.5,18,441539
Czechia,2020-03-14,995,Netherlands,516.57,959,17134873
Czechia,2020-03-14,995,Norway,119.26,1090,5421242
Czechia,2020-03-14,995,Poland,168.84,103,37846605
Czechia,2020-03-14,995,Portugal,108.53999999999999,169,10196707
Czechia,2020-03-14,995,Romania,190.95,123,19237682
Czechia,2020-03-14,995,Spain,609.0300000000001,6391,46754783
Czechia,2020-03-14,995,Switzerland,18.76,1359,8654618
Czechia,2020-03-14,995,Ukraine,410.71,3,43733759
Czechia,2020-03-14,995,United Kingdom,1231.46,2630,67886004
Czechia,2020-03-15,1120,Austria,119.26,860,9006400
Czechia,2020-03-15,1120,Belarus,88.44,27,9449321
Czechia,2020-03-15,1120,Belgium,202.34,886,11589616
Czechia,2020-03-15,1120,Bulgaria,103.85,51,6948445
Czechia,2020-03-15,1120,Croatia,9.379999999999999,49,4105268
Czechia,2020-03-15,1120,Czechia,39.53000000000001,253,10708982
Czechia,2020-03-15,1120,Denmark,238.52,864,5792203
Czechia,2020-03-15,1120,Finland,330.98,244,5540718
Czechia,2020-03-15,1120,France,903.1600000000001,4499,65273512
Czechia,2020-03-15,1120,Germany,69.68,5795,83783945
Czechia,2020-03-15,1120,Hungary,284.75,32,9660350
Czechia,2020-03-15,1120,Ireland,219.76,129,4937796
Czechia,2020-03-15,1120,Italy,100.5,24747,60461828
Czechia,2020-03-15,1120,Latvia,101.17,30,1886202
Czechia,2020-03-15,1120,Moldova,100.5,23,4033963
Czechia,2020-03-15,1120,Montenegro,6.7,0,628062
Czechia,2020-03-15,1120,Netherlands,838.17,1135,17134873
Czechia,2020-03-15,1120,Norway,119.26,1221,5421242
Czechia,2020-03-15,1120,Poland,8.04,119,37846605
Czechia,2020-03-15,1120,Portugal,100.5,245,10196707
Czechia,2020-03-15,1120,Romania,52.26,131,19237682
Czechia,2020-03-15,1120,Serbia,52.26,48,8737370
Czechia,2020-03-15,1120,Spain,600.32,7798,46754783
Czechia,2020-03-15,1120,Sweden,284.08000000000004,1063,10099270
Czechia,2020-03-15,1120,Switzerland,100.5,2200,8654618
Czechia,2020-03-15,1120,Ukraine,974.18,3,43733759
Czechia,2020-03-15,1120,United Kingdom,2172.14,3072,67886004
Czechia,2020-03-16,1236,Belarus,119.26,36,9449321
Czechia,2020-03-16,1236,Belgium,351.08000000000004,1058,11589616
Czechia,2020-03-16,1236,Bosnia and Herzegovina,6.03,25,3280815
Czechia,2020-03-16,1236,Croatia,14.07,57,4105268
Czechia,2020-03-16,1236,Czechia,117.92,298,10708982
Czechia,2020-03-16,1236,Denmark,119.26,914,5792203
Czechia,2020-03-16,1236,France,734.32,6633,65273512
Czechia,2020-03-16,1236,Germany,270.68,7272,83783945
Czechia,2020-03-16,1236,Hungary,488.43,39,9660350
Czechia,2020-03-16,1236,Ireland,119.26,169,4937796
Czechia,2020-03-16,1236,Latvia,107.2,34,1886202
Czechia,2020-03-16,1236,Netherlands,302.84,1413,17134873
Czechia,2020-03-16,1236,Norway,119.26,1333,5421242
Czechia,2020-03-16,1236,Poland,0,177,37846605
Czechia,2020-03-16,1236,Portugal,123.95,331,10196707
Czechia,2020-03-16,1236,Romania,67.0,158,19237682
Czechia,2020-03-16,1236,Spain,690.77,9942,46754783
Czechia,2020-03-16,1236,Sweden,238.52,1146,10099270
Czechia,2020-03-16,1236,Switzerland,8.04,2200,8654618
Czechia,2020-03-16,1236,Ukraine,238.52,7,43733759
Czechia,2020-03-16,1236,United Kingdom,1188.58,3684,67886004
Czechia,2020-03-17,1394,Austria,83.08,1332,9006400
Czechia,2020-03-17,1394,Belarus,99.83,36,9449321
Czechia,2020-03-17,1394,Belgium,256.61,1243,11589616
Czechia,2020-03-17,1394,Czechia,145.39,396,10708982
Czechia,2020-03-17,1394,Denmark,238.52,977,5792203
Czechia,2020-03-17,1394,France,255.26999999999998,7652,65273512
Czechia,2020-03-17,1394,Germany,363.80999999999995,9257,83783945
Czechia,2020-03-17,1394,Hungary,369.17,50,9660350
Czechia,2020-03-17,1394,Ireland,219.76,223,4937796
Czechia,2020-03-17,1394,Latvia,6.03,49,1886202
Czechia,2020-03-17,1394,Lithuania,119.26,25,2722291
Czechia,2020-03-17,1394,Netherlands,247.89999999999998,1705,17134873
Czechia,2020-03-17,1394,Norway,119.26,1463,5421242
Czechia,2020-03-17,1394,Poland,52.26,238,37846605
Czechia,2020-03-17,1394,Portugal,119.26,448,10196707
Czechia,2020-03-17,1394,Romania,60.3,184,19237682
Czechia,2020-03-17,1394,Slovakia,6.03,72,5459643
Czechia,2020-03-17,1394,Spain,362.47,11748,46754783
Czechia,2020-03-17,1394,Switzerland,6.7,2700,8654618
Czechia,2020-03-17,1394,United Kingdom,792.6099999999999,4452,67886004
Czechia,2020-03-18,1654,Belarus,88.44,51,9449321
Czechia,2020-03-18,1654,Belgium,258.62,1486,11589616
Czechia,2020-03-18,1654,Croatia,8.04,81,4105268
Czechia,2020-03-18,1654,Czechia,255.93999999999997,464,10708982
Czechia,2020-03-18,1654,Denmark,119.26,1057,5792203
Czechia,2020-03-18,1654,France,152.76,9043,65273512
Czechia,2020-03-18,1654,Germany,477.71000000000004,12327,83783945
Czechia,2020-03-18,1654,Greece,6.03,418,10423056
Czechia,2020-03-18,1654,Hungary,255.94000000000003,58,9660350
Czechia,2020-03-18,1654,Ireland,219.76,292,4937796
Czechia,2020-03-18,1654,Netherlands,183.57999999999998,2051,17134873
Czechia,2020-03-18,1654,Norway,119.26,1550,5421242
Czechia,2020-03-18,1654,Poland,154.77,251,37846605
Czechia,2020-03-18,1654,Portugal,83.08,448,10196707
Czechia,2020-03-18,1654,Romania,52.26,260,19237682
Czechia,2020-03-18,1654,Serbia,52.26,83,8737370
Czechia,2020-03-18,1654,Slovenia,26.8,275,2078932
Czechia,2020-03-18,1654,Spain,487.09000000000003,13910,46754783
Czechia,2020-03-18,1654,Sweden,477.04,1410,10099270
Czechia,2020-03-18,1654,Ukraine,12.06,14,43733759
Czechia,2020-03-18,1654,United Kingdom,870.3299999999999,5451,67886004
Czechia,2020-03-19,1925,Belarus,119.26,51,9449321
Czechia,2020-03-19,1925,Belgium,237.85,1795,11589616
Czechia,2020-03-19,1925,Czechia,265.98999999999995,694,10708982
Czechia,2020-03-19,1925,Denmark,238.52,1151,5792203
Czechia,2020-03-19,1925,Estonia,24.79,267,1326539
Czechia,2020-03-19,1925,France,397.30999999999995,10871,65273512
Czechia,2020-03-19,1925,Germany,552.08,15320,83783945
Czechia,2020-03-19,1925,Hungary,415.4,73,9660350
Czechia,2020-03-19,1925,Ireland,219.76,557,4937796
Czechia,2020-03-19,1925,Lithuania,165.49,36,2722291
Czechia,2020-03-19,1925,Montenegro,6.7,3,628062
Czechia,2020-03-19,1925,Netherlands,128.64,2460,17134873
Czechia,2020-03-19,1925,Poland,119.26,355,37846605
Czechia,2020-03-19,1925,Portugal,6.03,785,10196707
Czechia,2020-03-19,1925,Romania,24.79,277,19237682
Czechia,2020-03-19,1925,Slovenia,3.35,286,2078932
Czechia,2020-03-19,1925,Spain,367.83000000000004,17963,46754783
Czechia,2020-03-19,1925,Sweden,6.03,1553,10099270
Czechia,2020-03-19,1925,United Kingdom,1049.89,6506,67886004
Czechia,2020-03-20,2279,Austria,8.04,2388,9006400
Czechia,2020-03-20,2279,Belarus,50.92,69,9449321
Czechia,2020-03-20,2279,Belgium,112.56,2257,11589616
Czechia,2020-03-20,2279,Czechia,247.23,833,10708982
Czechia,2020-03-20,2279,France,176.21,12612,65273512
Czechia,2020-03-20,2279,Germany,662.63,19848,83783945
Czechia,2020-03-20,2279,Greece,6.03,495,10423056
Czechia,2020-03-20,2279,Hungary,130.65,85,9660350
Czechia,2020-03-20,2279,Ireland,100.5,683,4937796
Czechia,2020-03-20,2279,Italy,119.26,47021,60461828
Czechia,2020-03-20,2279,Netherlands,128.64,2994,17134873
Czechia,2020-03-20,2279,Poland,119.26,425,37846605
Czechia,2020-03-20,2279,Portugal,100.5,1020,10196707
Czechia,2020-03-20,2279,Romania,12.73,308,19237682
Czechia,2020-03-20,2279,Shaanxi,145.483,247,38640000
Czechia,2020-03-20,2279,Shanxi,145.483,133,37180000
Czechia,2020-03-20,2279,Spain,11.39,20410,46754783
Czechia,2020-03-20,2279,Sweden,119.26,1733,10099270
Czechia,2020-03-20,2279,United Kingdom,336.34000000000003,7760,67886004
Czechia,2020-03-21,2631,Belarus,99.83,76,9449321
Czechia,2020-03-21,2631,France,367.16,14282,65273512
Czechia,2020-03-21,2631,Latvia,6.03,124,1886202
Czechia,2020-03-21,2631,Lithuania,167.5,83,2722291
Czechia,2020-03-21,2631,Netherlands,128.64,3631,17134873
Czechia,2020-03-21,2631,Poland,119.26,536,37846605
Czechia,2020-03-21,2631,Portugal,83.08,1280,10196707
Czechia,2020-03-21,2631,Slovakia,6.03,178,5459643
Czechia,2020-03-21,2631,Sweden,6.03,1868,10099270
Czechia,2020-03-21,2631,United Kingdom,119.26,8957,67886004
Czechia,2020-03-22,2817,Austria,6.03,3582,9006400
Czechia,2020-03-22,2817,Belarus,67.0,76,9449321
Czechia,2020-03-22,2817,Bulgaria,83.08,187,6948445
Czechia,2020-03-22,2817,Czechia,8.04,1120,10708982
Czechia,2020-03-22,2817,Finland,83.08,626,5540718
Czechia,2020-03-22,2817,France,123.95,16018,65273512
Czechia,2020-03-22,2817,Germany,238.52,24873,83783945
Czechia,2020-03-22,2817,Greece,100.5,624,10423056
Czechia,2020-03-22,2817,Hungary,165.49,131,9660350
Czechia,2020-03-22,2817,Ireland,100.5,906,4937796
Czechia,2020-03-22,2817,Latvia,4.02,139,1886202
Czechia,2020-03-22,2817,Lithuania,6.03,143,2722291
Czechia,2020-03-22,2817,Netherlands,102.51,4204,17134873
Czechia,2020-03-22,2817,Poland,238.52,634,37846605
Czechia,2020-03-22,2817,Slovakia,3.35,185,5459643
Czechia,2020-03-22,2817,Slovenia,3.35,414,2078932
Czechia,2020-03-22,2817,Spain,6.03,28768,46754783
Czechia,2020-03-22,2817,Ukraine,270.67999999999995,73,43733759
Czechia,2020-03-22,2817,United Kingdom,106.53,10333,67886004
Czechia,2020-03-23,3001,Albania,6.03,104,2877800
Czechia,2020-03-23,3001,Austria,119.26,4474,9006400
Czechia,2020-03-23,3001,Belgium,112.56,3743,11589616
Czechia,2020-03-23,3001,Czechia,136.67999999999998,1236,10708982
Czechia,2020-03-23,3001,Germany,246.56,29056,83783945
Czechia,2020-03-23,3001,Hungary,155.44,167,9660350
Czechia,2020-03-23,3001,Ireland,100.5,1125,4937796
Czechia,2020-03-23,3001,Latvia,6.03,180,1886202
Czechia,2020-03-23,3001,Netherlands,487.09000000000003,4749,17134873
Czechia,2020-03-23,3001,Romania,71.69,576,19237682
Czechia,2020-03-23,3001,Slovakia,12.73,186,5459643
Czechia,2020-03-23,3001,Switzerland,3.35,8795,8654618
Czechia,2020-03-23,3001,Ukraine,6.7,73,43733759
Czechia,2020-03-23,3001,United Kingdom,100.5,12668,67886004
Czechia,2020-03-24,3308,Belgium,112.56,4269,11589616
Czechia,2020-03-24,3308,Czechia,247.23,1394,10708982
Czechia,2020-03-24,3308,France,52.26,22304,65273512
Czechia,2020-03-24,3308,Germany,243.21,32986,83783945
Czechia,2020-03-24,3308,Hungary,130.65,187,9660350
Czechia,2020-03-24,3308,Latvia,119.26,197,1886202
Czechia,2020-03-24,3308,Netherlands,129.31,5560,17134873
Czechia,2020-03-24,3308,Spain,3.35,39885,46754783
Czechia,2020-03-24,3308,Sweden,6.03,2398,10099270
Czechia,2020-03-24,3308,Switzerland,6.03,9877,8654618
Czechia,2020-03-24,3308,Ukraine,387.93,97,43733759
Czechia,2020-03-24,3308,United Kingdom,100.5,15039,67886004
Czechia,2020-03-25,3508,Belgium,112.56,4937,11589616
Czechia,2020-03-25,3508,Croatia,100.5,442,4105268
Czechia,2020-03-25,3508,Czechia,263.97999999999996,1654,10708982
Czechia,2020-03-25,3508,France,52.26,25233,65273512
Czechia,2020-03-25,3508,Germany,374.53,37323,83783945
Czechia,2020-03-25,3508,Hungary,130.65,226,9660350
Czechia,2020-03-25,3508,Iceland,238.52,737,341250
Czechia,2020-03-25,3508,Netherlands,129.31,6412,17134873
Czechia,2020-03-25,3508,Spain,16.75,49515,46754783
Czechia,2020-03-25,3508,Switzerland,12.73,10897,8654618
Czechia,2020-03-25,3508,Ukraine,769.1600000000001,145,43733759
Czechia,2020-03-25,3508,United Kingdom,100.5,17732,67886004
Czechia,2020-03-26,3858,Belarus,99.83,86,9449321
Czechia,2020-03-26,3858,Belgium,112.56,6235,11589616
Czechia,2020-03-26,3858,Czechia,278.04999999999995,1925,10708982
Czechia,2020-03-26,3858,France,52.26,29155,65273512
Czechia,2020-03-26,3858,Germany,249.91,43938,83783945
Czechia,2020-03-26,3858,Hungary,302.84,261,9660350
Czechia,2020-03-26,3858,Iceland,127.30000000000001,802,341250
Czechia,2020-03-26,3858,Ireland,100.5,1819,4937796
Czechia,2020-03-26,3858,Netherlands,129.31,7431,17134873
Czechia,2020-03-26,3858,Poland,33.5,1221,37846605
Czechia,2020-03-26,3858,Shaanxi,145.483,253,38640000
Czechia,2020-03-26,3858,Shanxi,145.483,135,37180000
Czechia,2020-03-26,3858,Slovakia,1.34,226,5459643
Czechia,2020-03-26,3858,Sweden,6.03,2998,10099270
Czechia,2020-03-26,3858,Ukraine,755.76,196,43733759
Czechia,2020-03-26,3858,United Kingdom,100.5,20816,67886004
Czechia,2020-03-27,4091,Austria,6.03,7657,9006400
Czechia,2020-03-27,4091,Belgium,112.56,7284,11589616
Czechia,2020-03-27,4091,Czechia,248.57,2279,10708982
Czechia,2020-03-27,4091,France,52.26,32964,65273512
Czechia,2020-03-27,4091,Germany,313.55999999999995,50871,83783945
Czechia,2020-03-27,4091,Hungary,130.65,300,9660350
Czechia,2020-03-27,4091,Ireland,100.5,2121,4937796
Czechia,2020-03-27,4091,Moldova,3.35,199,4033963
Czechia,2020-03-27,4091,Netherlands,238.52,8603,17134873
Czechia,2020-03-27,4091,Poland,238.52,1389,37846605
Czechia,2020-03-27,4091,Switzerland,6.03,12928,8654618
Czechia,2020-03-27,4091,Ukraine,1662.9399999999998,310,43733759
Czechia,2020-03-28,4472,Belarus,88.44,94,9449321
Czechia,2020-03-28,4472,Belgium,6.03,9134,11589616
Czechia,2020-03-28,4472,Czechia,73.03,2631,10708982
Czechia,2020-03-28,4472,France,16.080000000000002,37575,65273512
Czechia,2020-03-28,4472,Hungary,165.49,343,9660350
Czechia,2020-03-28,4472,Lithuania,167.5,394,2722291
Czechia,2020-03-28,4472,Spain,6.03,73235,46754783
Czechia,2020-03-28,4472,United Kingdom,226.46,26839,67886004
Czechia,2020-03-29,4587,Belarus,88.44,94,9449321
Czechia,2020-03-29,4587,Czechia,6.029999999999999,2817,10708982
Czechia,2020-03-29,4587,Germany,164.82,62095,83783945
Czechia,2020-03-29,4587,Hungary,165.49,408,9660350
Czechia,2020-03-29,4587,Iceland,119.26,1020,341250
Czechia,2020-03-29,4587,Ireland,100.5,2615,4937796
Czechia,2020-03-29,4587,Sweden,30.82,3943,10099270
Czechia,2020-03-30,4822,Belarus,67.0,152,9449321
Czechia,2020-03-30,4822,Belgium,112.56,11899,11589616
Czechia,2020-03-30,4822,Czechia,120.60000000000002,3001,10708982
Czechia,2020-03-30,4822,France,100.5,44550,65273512
Czechia,2020-03-30,4822,Germany,249.24,66885,83783945
Czechia,2020-03-30,4822,Hungary,130.65,447,9660350
Czechia,2020-03-30,4822,Iceland,119.26,1086,341250
Czechia,2020-03-31,5017,Belgium,112.56,12775,11589616
Czechia,2020-03-31,5017,Bulgaria,8.71,399,6948445
Czechia,2020-03-31,5017,Czechia,235.83999999999997,3308,10708982
Czechia,2020-03-31,5017,Denmark,10.05,2860,5792203
Czechia,2020-03-31,5017,Germany,251.25,71808,83783945
Czechia,2020-03-31,5017,Hungary,130.65,492,9660350
Czechia,2020-03-31,5017,Netherlands,6.03,12595,17134873
Czechia,2020-03-31,5017,Shanghai,145.483,509,24240000
Czechia,2020-03-31,5017,Spain,24.79,95923,46754783
Denmark,2020-03-01,35,Austria,629.8,14,9006400
Denmark,2020-03-01,35,Belgium,761.12,2,11589616
Denmark,2020-03-01,35,Bulgaria,100.5,0,6948445
Denmark,2020-03-01,35,Croatia,83.08,7,4105268
Denmark,2020-03-01,35,Czechia,202.34,3,10708982
Denmark,2020-03-01,35,Denmark,4374.430000000005,4,5792203
Denmark,2020-03-01,35,Estonia,158.12,1,1326539
Denmark,2020-03-01,35,Finland,665.98,6,5540718
Denmark,2020-03-01,35,France,1518.22,130,65273512
Denmark,2020-03-01,35,Germany,3706.440000000001,130,83783945
Denmark,2020-03-01,35,Greece,224.45,7,10423056
Denmark,2020-03-01,35,Iceland,408.03,3,341250
Denmark,2020-03-01,35,Ireland,362.47,1,4937796
Denmark,2020-03-01,35,Italy,1170.49,1694,60461828
Denmark,2020-03-01,35,Latvia,375.2,0,1886202
Denmark,2020-03-01,35,Lithuania,328.29999999999995,1,2722291
Denmark,2020-03-01,35,Luxembourg,99.16,1,625976
Denmark,2020-03-01,35,Netherlands,1947.69,10,17134873
Denmark,2020-03-01,35,Norway,3431.0700000000006,19,5421242
Denmark,2020-03-01,35,Poland,1201.31,0,37846605
Denmark,2020-03-01,35,Portugal,394.63,0,10196707
Denmark,2020-03-01,35,Romania,100.5,3,19237682
Denmark,2020-03-01,35,Serbia,83.08,0,8737370
Denmark,2020-03-01,35,Spain,3345.980000000002,84,46754783
Denmark,2020-03-01,35,Sweden,2711.635000000001,14,10099270
Denmark,2020-03-01,35,Switzerland,756.4300000000001,27,8654618
Denmark,2020-03-01,35,Ukraine,453.59,0,43733759
Denmark,2020-03-01,35,United Kingdom,3978.460000000002,94,67886004
Denmark,2020-03-02,90,Austria,709.53,18,9006400
Denmark,2020-03-02,90,Belgium,1041.18,8,11589616
Denmark,2020-03-02,90,Bosnia and Herzegovina,100.5,0,3280815
Denmark,2020-03-02,90,Czechia,238.52,3,10708982
Denmark,2020-03-02,90,Denmark,5972.380000000007,4,5792203
Denmark,2020-03-02,90,Estonia,158.12,1,1326539
Denmark,2020-03-02,90,Finland,1252.23,6,5540718
Denmark,2020-03-02,90,France,1175.8500000000001,191,65273512
Denmark,2020-03-02,90,Germany,4785.81,159,83783945
Denmark,2020-03-02,90,Greece,211.05,7,10423056
Denmark,2020-03-02,90,Hungary,238.52,0,9660350
Denmark,2020-03-02,90,Iceland,565.48,6,341250
Denmark,2020-03-02,90,Ireland,349.07,1,4937796
Denmark,2020-03-02,90,Italy,1149.05,2036,60461828
Denmark,2020-03-02,90,Latvia,475.03,1,1886202
Denmark,2020-03-02,90,Lithuania,493.11999999999995,1,2722291
Denmark,2020-03-02,90,Luxembourg,148.74,1,625976
Denmark,2020-03-02,90,Malta,119.26,0,441539
Denmark,2020-03-02,90,Netherlands,2105.81,18,17134873
Denmark,2020-03-02,90,Norway,4991.500000000002,25,5421242
Denmark,2020-03-02,90,Poland,1296.4499999999998,0,37846605
Denmark,2020-03-02,90,Portugal,415.4,2,10196707
Denmark,2020-03-02,90,Romania,119.26,3,19237682
Denmark,2020-03-02,90,Serbia,83.08,0,8737370
Denmark,2020-03-02,90,Spain,2837.450000000001,120,46754783
Denmark,2020-03-02,90,Sweden,3881.3100000000013,19,10099270
Denmark,2020-03-02,90,Switzerland,828.12,42,8654618
Denmark,2020-03-02,90,Ukraine,439.52,0,43733759
Denmark,2020-03-02,90,United Kingdom,4428.700000000002,134,67886004
Denmark,2020-03-03,262,Austria,579.55,21,9006400
Denmark,2020-03-03,262,Belgium,1105.5,13,11589616
Denmark,2020-03-03,262,Bulgaria,100.5,0,6948445
Denmark,2020-03-03,262,Croatia,83.08,9,4105268
Denmark,2020-03-03,262,Czechia,357.78000000000003,5,10708982
Denmark,2020-03-03,262,Denmark,6150.600000000008,6,5792203
Denmark,2020-03-03,262,Estonia,158.12,2,1326539
Denmark,2020-03-03,262,Finland,1385.56,6,5540718
Denmark,2020-03-03,262,France,1352.0600000000002,204,65273512
Denmark,2020-03-03,262,Germany,4267.9,196,83783945
Denmark,2020-03-03,262,Greece,110.55,7,10423056
Denmark,2020-03-03,262,Hungary,238.52,0,9660350
Denmark,2020-03-03,262,Iceland,261.3,11,341250
Denmark,2020-03-03,262,Ireland,235.84,2,4937796
Denmark,2020-03-03,262,Italy,752.4100000000001,2502,60461828
Denmark,2020-03-03,262,Latvia,198.32,1,1886202
Denmark,2020-03-03,262,Lithuania,627.12,1,2722291
Denmark,2020-03-03,262,Luxembourg,99.16,1,625976
Denmark,2020-03-03,262,Netherlands,2168.79,24,17134873
Denmark,2020-03-03,262,North Macedonia,100.5,1,2083380
Denmark,2020-03-03,262,Norway,4515.130000000001,32,5421242
Denmark,2020-03-03,262,Poland,1375.51,0,37846605
Denmark,2020-03-03,262,Portugal,202.34,2,10196707
Denmark,2020-03-03,262,Romania,339.69,3,19237682
Denmark,2020-03-03,262,Spain,2114.52,165,46754783
Denmark,2020-03-03,262,Sweden,3500.0800000000013,32,10099270
Denmark,2020-03-03,262,Switzerland,622.43,56,8654618
Denmark,2020-03-03,262,Ukraine,134.0,1,43733759
Denmark,2020-03-03,262,United Kingdom,3415.660000000002,189,67886004
Denmark,2020-03-04,442,Austria,755.09,29,9006400
Denmark,2020-03-04,442,Belgium,1115.55,23,11589616
Denmark,2020-03-04,442,Croatia,49.58,10,4105268
Denmark,2020-03-04,442,Czechia,119.26,8,10708982
Denmark,2020-03-04,442,Denmark,6107.0500000000075,10,5792203
Denmark,2020-03-04,442,Estonia,158.12,2,1326539
Denmark,2020-03-04,442,Finland,1300.47,6,5540718
Denmark,2020-03-04,442,France,1045.2,285,65273512
Denmark,2020-03-04,442,Germany,4763.700000000002,262,83783945
Denmark,2020-03-04,442,Greece,330.31,9,10423056
Denmark,2020-03-04,442,Iceland,394.63,26,341250
Denmark,2020-03-04,442,Ireland,229.81,6,4937796
Denmark,2020-03-04,442,Italy,458.28,3089,60461828
Denmark,2020-03-04,442,Latvia,255.94,1,1886202
Denmark,2020-03-04,442,Lithuania,493.11999999999995,1,2722291
Denmark,2020-03-04,442,Luxembourg,148.74,1,625976
Denmark,2020-03-04,442,Netherlands,2257.9000000000005,38,17134873
Denmark,2020-03-04,442,Norway,4921.1500000000015,56,5421242
Denmark,2020-03-04,442,Poland,1096.79,1,37846605
Denmark,2020-03-04,442,Portugal,83.08,5,10196707
Denmark,2020-03-04,442,Romania,100.5,4,19237682
Denmark,2020-03-04,442,Serbia,83.08,0,8737370
Denmark,2020-03-04,442,Spain,1897.44,222,46754783
Denmark,2020-03-04,442,Sweden,4212.960000000002,62,10099270
Denmark,2020-03-04,442,Switzerland,799.3100000000001,90,8654618
Denmark,2020-03-04,442,Ukraine,324.95,1,43733759
Denmark,2020-03-04,442,United Kingdom,3534.920000000002,245,67886004
