Zone,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation,ImportedRisk
Portugal,2020-03-08,245,Poland,100.5,11,37846605,0.000029864350560247586
Portugal,2020-03-08,245,Spain,6700.000000000005,673,46754783,0.09710843959425579
Portugal,2020-03-08,245,Sweden,330.31,225,10099270,0.007539247705709004
Portugal,2020-03-08,245,Switzerland,2426.0699999999997,337,8654618,0.09572890153534679
Portugal,2020-03-08,245,United Kingdom,6255.790000000001,482,67886004,0.04501989040302213
Portugal,2020-03-09,331,Austria,596.3000000000001,131,9006400,0.00882483238684078
Portugal,2020-03-09,331,Belgium,1268.31,239,11589616,0.026480280464084287
Portugal,2020-03-09,331,Czechia,180.23000000000002,31,10708982,0.0005314216281998841
Portugal,2020-03-09,331,Denmark,448.9,90,5792203,0.007113748496658411
Portugal,2020-03-09,331,Finland,472.34999999999997,30,5540718,0.0026307011644470845
Portugal,2020-03-09,331,France,6775.04,1209,65273512,0.1267416581131246
Portugal,2020-03-09,331,Germany,4385.15,1176,83783945,0.06247434798618207
Portugal,2020-03-09,331,Greece,100.5,73,10423056,0.0007207031132455076
Portugal,2020-03-09,331,Hungary,133.33,9,9660350,0.00012662397384613023
Portugal,2020-03-09,331,Ireland,907.85,21,4937796,0.0039070146709132
Portugal,2020-03-09,331,Italy,2366.44,9172,60461828,0.3637031810770633
Portugal,2020-03-09,331,Lithuania,12.73,1,2722291,0.000004780960002962934
Portugal,2020-03-09,331,Luxembourg,810.7,3,625976,0.003934972374795032
Portugal,2020-03-09,331,Netherlands,2018.71,321,17134873,0.038338973987096715
Portugal,2020-03-09,331,Poland,371.85,16,37846605,0.0001603354882088843
Portugal,2020-03-09,331,Spain,6352.940000000004,1073,46754783,0.14672533519946268
Portugal,2020-03-09,331,Sweden,100.5,326,10099270,0.0033167625088690216
Portugal,2020-03-09,331,Switzerland,2096.4300000000003,374,8654618,0.09166984447840636
Portugal,2020-03-09,331,United Kingdom,6584.760000000002,629,67886004,0.06180843602623204
Portugal,2020-03-10,448,Austria,321.6,182,9006400,0.0066150469378779605
Portugal,2020-03-10,448,Belgium,1240.1699999999998,267,11589616,0.02894106907052277
Portugal,2020-03-10,448,Denmark,219.76,262,5792203,0.010172565677809876
Portugal,2020-03-10,448,Finland,247.9,40,5540718,0.0018433192059440552
Portugal,2020-03-10,448,France,5514.77,1784,65273512,0.1523184650280877
Portugal,2020-03-10,448,Germany,4056.18,1457,83783945,0.07166412896278719
Portugal,2020-03-10,448,Greece,110.55,89,10423056,0.0009651055073763718
Portugal,2020-03-10,448,Hungary,422.09999999999997,9,9660350,0.0004005618520681097
Portugal,2020-03-10,448,Ireland,540.02,34,4937796,0.0037691875118241575
Portugal,2020-03-10,448,Italy,982.2199999999999,10149,60461828,0.16721545509817545
Portugal,2020-03-10,448,Latvia,107.2,8,1886202,0.00046623040540817663
Portugal,2020-03-10,448,Lithuania,119.26,1,2722291,0.00004512202652253646
Portugal,2020-03-10,448,Luxembourg,542.03,5,625976,0.004387390864670574
Portugal,2020-03-10,448,Malta,107.2,5,441539,0.0012339321569755197
Portugal,2020-03-10,448,Netherlands,1770.81,382,17134873,0.04007594289944663
Portugal,2020-03-10,448,Norway,229.81,400,5421242,0.017415044513027406
Portugal,2020-03-10,448,Poland,339.02,22,37846605,0.00020202630152562864
Portugal,2020-03-10,448,Romania,219.76,25,19237682,0.0002919827227730809
Portugal,2020-03-10,448,Spain,5965.680000000003,1695,46754783,0.2176727272101185
Portugal,2020-03-10,448,Sweden,377.21000000000004,424,10099270,0.01627458126265746
Portugal,2020-03-10,448,Switzerland,1555.07,491,8654618,0.08933513973872388
Portugal,2020-03-10,448,Ukraine,201.0,1,43733759,0.000004712847043873321
Portugal,2020-03-10,448,United Kingdom,5167.040000000001,887,67886004,0.06842205128415961
Portugal,2020-03-11,448,Austria,481.73,246,9006400,0.013412989636880314
Portugal,2020-03-11,448,Belgium,1121.5800000000002,314,11589616,0.030826542999277767
Portugal,2020-03-11,448,Czechia,83.08,91,10708982,0.0007196610351464975
Portugal,2020-03-11,448,Denmark,83.08,442,5792203,0.006481789367513204
Portugal,2020-03-11,448,Finland,224.45,59,5540718,0.0024580588234214434
Portugal,2020-03-11,448,France,4971.400000000001,2281,65273512,0.17580724767046024
Portugal,2020-03-11,448,Germany,4775.09,1908,83783945,0.11060770356030912
Portugal,2020-03-11,448,Hungary,211.05,13,9660350,0.00028994502988908665
Portugal,2020-03-11,448,Ireland,449.57,43,4937796,0.003974815295624103
Portugal,2020-03-11,448,Luxembourg,650.57,7,625976,0.007384742322222307
Portugal,2020-03-11,448,Netherlands,1638.8200000000002,503,17134873,0.048878599839991134
Portugal,2020-03-11,448,Norway,110.55,598,5421242,0.012485954867339992
Portugal,2020-03-11,448,Poland,164.15,31,37846605,0.00013765641548408884
Portugal,2020-03-11,448,Spain,6369.690000000001,2277,46754783,0.31218299782218467
Portugal,2020-03-11,448,Sweden,221.1,620,10099270,0.013939098029155435
Portugal,2020-03-11,448,Switzerland,1526.26,652,8654618,0.11645674926115702
Portugal,2020-03-11,448,United Kingdom,3893.370000000001,1298,67886004,0.07554113576347574
Portugal,2020-03-12,785,Austria,558.78,302,9006400,0.019116465264437815
Portugal,2020-03-12,785,Belgium,1234.81,314,11589616,0.033966703280345865
Portugal,2020-03-12,785,Czechia,100.5,94,10708982,0.0008992573995722839
Portugal,2020-03-12,785,Denmark,183.57999999999998,615,5792203,0.019915261545190847
Portugal,2020-03-12,785,Finland,123.95,59,5540718,0.0013574354696506475
Portugal,2020-03-12,785,France,6157.97,2281,65273512,0.2177383987476131
Portugal,2020-03-12,785,Germany,4712.780000000001,2078,83783945,0.1191473228453477
Portugal,2020-03-12,785,Greece,100.5,99,10423056,0.0009759493555315617
Portugal,2020-03-12,785,Hungary,219.76,13,9660350,0.00030235724141498577
Portugal,2020-03-12,785,Ireland,665.3100000000001,43,4937796,0.005878863751785087
Portugal,2020-03-12,785,Luxembourg,544.04,19,625976,0.016748726285247765
Portugal,2020-03-12,785,Malta,119.26,6,441539,0.0016495816051807556
Portugal,2020-03-12,785,Netherlands,1973.15,503,17134873,0.05890545125597102
Portugal,2020-03-12,785,Norway,110.55,702,5421242,0.014657413204342336
Portugal,2020-03-12,785,Poland,113.23,49,37846605,0.0001503012752244983
Portugal,2020-03-12,785,Spain,6209.560000000004,2277,46754783,0.3044679025127366
Portugal,2020-03-12,785,Sweden,211.05,771,10099270,0.0165332353356461
Portugal,2020-03-12,785,Switzerland,1654.2299999999998,652,8654618,0.12626719437897915
Portugal,2020-03-12,785,United Kingdom,6458.800000000002,1787,67886004,0.17254140878516713
Portugal,2020-03-13,1020,Austria,696.8,504,9006400,0.039750882596988765
Portugal,2020-03-13,1020,Belgium,1478.02,559,11589616,0.07240547997645448
Portugal,2020-03-13,1020,Czechia,221.1,141,10708982,0.0029675489659526304
Portugal,2020-03-13,1020,Denmark,418.08,801,5792203,0.05909034576017222
Portugal,2020-03-13,1020,Finland,224.45,155,5540718,0.006448076613434265
Portugal,2020-03-13,1020,France,6947.9,3661,65273512,0.3940330569278829
Portugal,2020-03-13,1020,Germany,3865.9,3675,83783945,0.17231968568957437
Portugal,2020-03-13,1020,Greece,100.5,190,10423056,0.0018758017268937686
Portugal,2020-03-13,1020,Hungary,133.33,19,9660350,0.0002681080443813731
Portugal,2020-03-13,1020,Ireland,982.22,90,4937796,0.01813949696277148
Portugal,2020-03-13,1020,Latvia,107.2,17,1886202,0.0009922036943048988
Portugal,2020-03-13,1020,Luxembourg,810.7,34,625976,0.044630844234939536
Portugal,2020-03-13,1020,Moldova,83.08,6,4033963,0.0001270874672788415
Portugal,2020-03-13,1020,Netherlands,2100.45,804,17134873,0.10002842462549302
Portugal,2020-03-13,1020,Norway,100.5,996,5421242,0.01887750794216845
Portugal,2020-03-13,1020,Poland,432.15000000000003,68,37846605,0.0007940747351038986
Portugal,2020-03-13,1020,Spain,7017.5800000000045,5232,46754783,0.7902485134326193
Portugal,2020-03-13,1020,Sweden,100.5,923,10099270,0.009404566001291057
Portugal,2020-03-13,1020,Switzerland,2074.99,1139,8654618,0.2766282725367707
Portugal,2020-03-13,1020,United Kingdom,5953.620000000002,2266,67886004,0.2015795206838768
Portugal,2020-03-14,1280,Austria,326.29,655,9006400,0.02418064972342527
Portugal,2020-03-14,1280,Belgium,1315.2099999999998,689,11589616,0.0792652492977848
Portugal,2020-03-14,1280,Czechia,108.53999999999999,189,10708982,0.0019509159698036186
Portugal,2020-03-14,1280,Denmark,599.65,827,5792203,0.0874770826262955
Portugal,2020-03-14,1280,Finland,237.18,225,5540718,0.009890193723342246
Portugal,2020-03-14,1280,France,6853.43,4469,65273512,0.4742891857438222
Portugal,2020-03-14,1280,Germany,4877.600000000002,4585,83783945,0.2714203956649291
Portugal,2020-03-14,1280,Hungary,439.52,30,9660350,0.001392877365683097
Portugal,2020-03-14,1280,Ireland,675.36,129,4937796,0.017888156229018654
Portugal,2020-03-14,1280,Luxembourg,793.2800000000001,51,625976,0.06555844037857203
Portugal,2020-03-14,1280,Malta,100.5,18,441539,0.004170287241970316
Portugal,2020-03-14,1280,Netherlands,1628.1000000000001,959,17134873,0.09249371441142563
Portugal,2020-03-14,1280,Norway,219.76,1090,5421242,0.04517457886149577
Portugal,2020-03-14,1280,Poland,202.34,103,37846605,0.0005649724868742574
Portugal,2020-03-14,1280,Romania,219.76,123,19237682,0.0014408042930870114
Portugal,2020-03-14,1280,Shaanxi,163.153,245,38640000,0.0006311497650181128
Portugal,2020-03-14,1280,Shanxi,163.153,133,37180000,0.0006311497650181128
Portugal,2020-03-14,1280,Spain,5915.430000000004,6391,46754783,0.8139800184147132
Portugal,2020-03-14,1280,Sweden,651.9100000000001,994,10099270,0.06573166430036272
Portugal,2020-03-14,1280,Switzerland,1971.14,1359,8654618,0.313496403672973
Portugal,2020-03-14,1280,Ukraine,201.0,3,43733759,0.000014159438009405866
Portugal,2020-03-14,1280,United Kingdom,6017.940000000002,2630,67886004,0.23635843680845803
Portugal,2020-03-15,1600,Austria,525.95,860,9006400,0.05122421612850357
Portugal,2020-03-15,1600,Belgium,1256.25,886,11589616,0.09739261905467886
Portugal,2020-03-15,1600,Czechia,100.5,253,10708982,0.0024239176052128753
Portugal,2020-03-15,1600,Denmark,574.19,864,5792203,0.08778856991598077
Portugal,2020-03-15,1600,Finland,100.5,244,5540718,0.004545006039350318
Portugal,2020-03-15,1600,France,6173.379999999999,4499,65273512,0.430256030015564
Portugal,2020-03-15,1600,Germany,5153.640000000001,5795,83783945,0.3625996684235117
Portugal,2020-03-15,1600,Greece,110.55,331,10423056,0.003594626538734303
Portugal,2020-03-15,1600,Hungary,100.5,32,9660350,0.0003403646003487152
Portugal,2020-03-15,1600,Ireland,540.02,129,4937796,0.014292875378406615
Portugal,2020-03-15,1600,Luxembourg,713.5500000000001,59,625976,0.0681818538451494
Portugal,2020-03-15,1600,Malta,119.26,21,441539,0.005765009718644846
Portugal,2020-03-15,1600,Netherlands,2146.68,1135,17134873,0.1443663108557958
Portugal,2020-03-15,1600,Norway,110.55,1221,5421242,0.02545616381828632
Portugal,2020-03-15,1600,Poland,119.26,119,37846605,0.0003833858199808539
Portugal,2020-03-15,1600,Spain,5869.870000000005,7798,46754783,0.9857684205150685
Portugal,2020-03-15,1600,Sweden,340.36,1063,10099270,0.03669872041742928
Portugal,2020-03-15,1600,Switzerland,2283.3599999999997,2200,8654618,0.5877179648722718
Portugal,2020-03-15,1600,United Kingdom,5837.710000000001,3072,67886004,0.2679310046369925
Portugal,2020-03-16,2060,Austria,726.2800000000001,1018,9006400,0.08362770768836149
Portugal,2020-03-16,2060,Belgium,1112.2,1058,11589616,0.10284386224234908
Portugal,2020-03-16,2060,Czechia,123.95,298,10708982,0.0035212268224156375
Portugal,2020-03-16,2060,Denmark,381.23,914,5792203,0.06146885809178743
Portugal,2020-03-16,2060,Finland,482.4,277,5540718,0.024805295354884162
Portugal,2020-03-16,2060,France,6147.920000000001,6633,65273512,0.6275406372581392
Portugal,2020-03-16,2060,Germany,4137.92,7272,83783945,0.36490243808564227
Portugal,2020-03-16,2060,Greece,110.55,331,10423056,0.003594626538734303
Portugal,2020-03-16,2060,Hungary,216.41000000000003,39,9660350,0.000891420719886915
Portugal,2020-03-16,2060,Ireland,919.91,169,4937796,0.03187157715691762
Portugal,2020-03-16,2060,Luxembourg,692.78,77,625976,0.08632539067873324
Portugal,2020-03-16,2060,Netherlands,1768.8,1413,17134873,0.147994985324555
Portugal,2020-03-16,2060,Norway,110.55,1333,5421242,0.027791186064031623
Portugal,2020-03-16,2060,Poland,6.7,177,37846605,0.00003198901855223622
Portugal,2020-03-16,2060,Spain,4775.760000000003,9942,46754783,1.0221335487741
Portugal,2020-03-16,2060,Sweden,110.55,1146,10099270,0.012825451841620086
Portugal,2020-03-16,2060,Switzerland,1585.22,2200,8654618,0.407832019009154
Portugal,2020-03-16,2060,United Kingdom,6399.170000000001,3684,67886004,0.35193841343414134
Portugal,2020-03-17,2362,Austria,147.4,1332,9006400,0.02219267474152219
Portugal,2020-03-17,2362,Belgium,1342.01,1243,11589616,0.1437496771924783
Portugal,2020-03-17,2362,Czechia,221.77,396,10708982,0.008397706658672573
Portugal,2020-03-17,2362,Denmark,252.59000000000003,977,5792203,0.043522331049019126
Portugal,2020-03-17,2362,Finland,358.45,321,5540718,0.02132734731447326
Portugal,2020-03-17,2362,France,2943.9800000000005,7652,65273512,0.3467979584955646
Portugal,2020-03-17,2362,Germany,4031.3900000000003,9257,83783945,0.45233173828925344
Portugal,2020-03-17,2362,Greece,110.55,387,10423056,0.00419657775740369
Portugal,2020-03-17,2362,Hungary,238.52,50,9660350,0.0012575339205894332
Portugal,2020-03-17,2362,Ireland,562.8,223,4937796,0.025753567468404133
Portugal,2020-03-17,2362,Luxembourg,524.61,140,625976,0.10853781646598323
Portugal,2020-03-17,2362,Malta,100.5,38,441539,0.008790936448047697
Portugal,2020-03-17,2362,Netherlands,1415.04,1705,17134873,0.14283208698094357
Portugal,2020-03-17,2362,Norway,229.81,1463,5421242,0.06355597085416746
Portugal,2020-03-17,2362,Poland,238.52,238,37846605,0.0015369479869869016
Portugal,2020-03-17,2362,Romania,219.76,184,19237682,0.002148992182817948
Portugal,2020-03-17,2362,Serbia,24.79,65,8737370,0.00019079261373280369
Portugal,2020-03-17,2362,Spain,631.14,11748,46754783,0.1593699371308711
Portugal,2020-03-17,2362,Sweden,390.61,1265,10099270,0.050224552671981254
Portugal,2020-03-17,2362,Switzerland,601.66,2700,8654618,0.19022365609042385
Portugal,2020-03-17,2362,United Kingdom,4530.540000000001,4452,67886004,0.3009432844410977
Portugal,2020-03-18,2995,Austria,257.28000000000003,1646,9006400,0.04786070724626086
Portugal,2020-03-18,2995,Belgium,988.2500000000001,1486,11589616,0.12826580354344466
Portugal,2020-03-18,2995,Czechia,83.08,464,10708982,0.0036694760362377997
